    0.0000000E+00  Sec
 ETA = 0
   4.1857092E-023  0.0000000E+000  0.0000000E+000
   6.2785638E-023  0.0000000E+000  0.0000000E+000
   8.3714183E-023  0.0000000E+000  0.0000000E+000
   1.0464273E-022  0.0000000E+000  0.0000000E+000
   1.2557128E-022  0.0000000E+000  0.0000000E+000
   1.4649982E-022  0.0000000E+000  0.0000000E+000
   1.6742837E-022  0.0000000E+000  0.0000000E+000
   1.8835691E-022  0.0000000E+000  0.0000000E+000
   2.0928546E-022  0.0000000E+000  0.0000000E+000
   2.3021400E-022  0.0000000E+000  0.0000000E+000
   2.5114255E-022  0.0000000E+000  0.0000000E+000
   2.7207110E-022  0.0000000E+000  0.0000000E+000
   2.9299964E-022  0.0000000E+000  0.0000000E+000
   3.1392819E-022  0.0000000E+000  0.0000000E+000
   3.3485673E-022  0.0000000E+000  0.0000000E+000
   3.5578528E-022  0.0000000E+000  0.0000000E+000
   3.7671383E-022  0.0000000E+000  0.0000000E+000
   3.9764237E-022  0.0000000E+000  0.0000000E+000
   4.1857092E-022  0.0000000E+000  0.0000000E+000
   4.3949946E-022  0.0000000E+000  0.0000000E+000
   4.6042801E-022  0.0000000E+000  0.0000000E+000
   4.8135655E-022  0.0000000E+000  0.0000000E+000
   5.0228510E-022  0.0000000E+000  0.0000000E+000
   5.2321365E-022  0.0000000E+000  0.0000000E+000
   5.4414219E-022  0.0000000E+000  0.0000000E+000
   5.6507074E-022  0.0000000E+000  0.0000000E+000
   5.8599928E-022  0.0000000E+000  0.0000000E+000
   6.0692783E-022  0.0000000E+000  0.0000000E+000
   6.2785638E-022  0.0000000E+000  0.0000000E+000
   6.4878492E-022  0.0000000E+000  0.0000000E+000
   6.6971347E-022  0.0000000E+000  0.0000000E+000
   6.9064201E-022  0.0000000E+000  0.0000000E+000
   7.1157056E-022  0.0000000E+000  0.0000000E+000
   7.3249910E-022  0.0000000E+000  0.0000000E+000
   7.5342765E-022  0.0000000E+000  0.0000000E+000
   7.7435620E-022  0.0000000E+000  0.0000000E+000
   7.9528474E-022  0.0000000E+000  0.0000000E+000
   8.1621329E-022  0.0000000E+000  0.0000000E+000
   8.3714183E-022  0.0000000E+000  0.0000000E+000
   8.5807038E-022  0.0000000E+000  0.0000000E+000
   8.7899893E-022  0.0000000E+000  0.0000000E+000
   8.9992747E-022  0.0000000E+000  0.0000000E+000
   9.2085602E-022  0.0000000E+000  0.0000000E+000
   9.4178456E-022  0.0000000E+000  0.0000000E+000
   9.6271311E-022  0.0000000E+000  0.0000000E+000
   9.8364165E-022  0.0000000E+000  0.0000000E+000
   1.0045702E-021  0.0000000E+000  0.0000000E+000
   1.0254987E-021  0.0000000E+000  0.0000000E+000
   1.0464273E-021  0.0000000E+000  0.0000000E+000
   1.0673558E-021  0.0000000E+000  0.0000000E+000
   1.0882844E-021  0.0000000E+000  0.0000000E+000
   1.1092129E-021  0.0000000E+000  0.0000000E+000
   1.1301415E-021  0.0000000E+000  0.0000000E+000
   1.1510700E-021  0.0000000E+000  0.0000000E+000
   1.1719986E-021  0.0000000E+000  0.0000000E+000
   1.1929271E-021  0.0000000E+000  0.0000000E+000
   1.2138557E-021  0.0000000E+000  0.0000000E+000
   1.2347842E-021  0.0000000E+000  0.0000000E+000
   1.2557128E-021  0.0000000E+000  0.0000000E+000
   1.2766413E-021  0.0000000E+000  0.0000000E+000
   1.2975698E-021  0.0000000E+000  0.0000000E+000
   1.3184984E-021  0.0000000E+000  0.0000000E+000
   1.3394269E-021  0.0000000E+000  0.0000000E+000
   1.3603555E-021  0.0000000E+000  0.0000000E+000
   1.3812840E-021  0.0000000E+000  0.0000000E+000
   1.4022126E-021  0.0000000E+000  0.0000000E+000
   1.4231411E-021  0.0000000E+000  0.0000000E+000
   1.4440697E-021  0.0000000E+000  0.0000000E+000
   1.4649982E-021  0.0000000E+000  0.0000000E+000
   1.4859268E-021  0.0000000E+000  0.0000000E+000
   1.5068553E-021  0.0000000E+000  0.0000000E+000
   1.5277838E-021  0.0000000E+000  0.0000000E+000
   1.5487124E-021  0.0000000E+000  0.0000000E+000
   1.5696409E-021  0.0000000E+000  0.0000000E+000
   1.5905695E-021  0.0000000E+000  0.0000000E+000
   1.6114980E-021  0.0000000E+000  0.0000000E+000
   1.6324266E-021  0.0000000E+000  0.0000000E+000
   1.6533551E-021  0.0000000E+000  0.0000000E+000
   1.6742837E-021  0.0000000E+000  0.0000000E+000
   1.6952122E-021  0.0000000E+000  0.0000000E+000
   1.7161408E-021  0.0000000E+000  0.0000000E+000
   1.7370693E-021  0.0000000E+000  0.0000000E+000
   1.7579979E-021  0.0000000E+000  0.0000000E+000
   1.7789264E-021  0.0000000E+000  0.0000000E+000
   1.7998549E-021  0.0000000E+000  0.0000000E+000
   1.8207835E-021  0.0000000E+000  0.0000000E+000
   1.8417120E-021  0.0000000E+000  0.0000000E+000
   1.8626406E-021  0.0000000E+000  0.0000000E+000
   1.8835691E-021  0.0000000E+000  0.0000000E+000
   1.9044977E-021  0.0000000E+000  0.0000000E+000
   1.9254262E-021  0.0000000E+000  0.0000000E+000
   1.9463548E-021  0.0000000E+000  0.0000000E+000
   1.9672833E-021  0.0000000E+000  0.0000000E+000
   1.9882119E-021  0.0000000E+000  0.0000000E+000
   2.0091404E-021  0.0000000E+000  0.0000000E+000
   2.0300689E-021  0.0000000E+000  0.0000000E+000
   2.0509975E-021  0.0000000E+000  0.0000000E+000
   2.0719260E-021  0.0000000E+000  0.0000000E+000
   2.0928546E-021  0.0000000E+000  0.0000000E+000

   2.1858331E-021  0.0000000E+000  0.0000000E+000
   2.3606997E-021  0.0000000E+000  0.0000000E+000
   2.5495557E-021  0.0000000E+000  0.0000000E+000
   2.7535202E-021  0.0000000E+000  0.0000000E+000
   2.9738018E-021  0.0000000E+000  0.0000000E+000
   3.2117059E-021  0.0000000E+000  0.0000000E+000
   3.4686424E-021  0.0000000E+000  0.0000000E+000
   3.7461338E-021  0.0000000E+000  0.0000000E+000
   4.0458245E-021  0.0000000E+000  0.0000000E+000
   4.3694904E-021  0.0000000E+000  0.0000000E+000
   4.7190497E-021  0.0000000E+000  0.0000000E+000
   5.0965736E-021  0.0000000E+000  0.0000000E+000
   5.5042995E-021  0.0000000E+000  0.0000000E+000
   5.9446435E-021  0.0000000E+000  0.0000000E+000
   6.4202150E-021  0.0000000E+000  0.0000000E+000
   6.9338322E-021  0.0000000E+000  0.0000000E+000
   7.4885387E-021  0.0000000E+000  0.0000000E+000
   8.0876218E-021  0.0000000E+000  0.0000000E+000
   8.7346316E-021  0.0000000E+000  0.0000000E+000
   9.4334021E-021  0.0000000E+000  0.0000000E+000
   1.0188074E-020  0.0000000E+000  0.0000000E+000
   1.1003120E-020  0.0000000E+000  0.0000000E+000
   1.1883370E-020  0.0000000E+000  0.0000000E+000
   1.2834039E-020  0.0000000E+000  0.0000000E+000
   1.3860763E-020  0.0000000E+000  0.0000000E+000
   1.4969624E-020  0.0000000E+000  0.0000000E+000
   1.6167193E-020  0.0000000E+000  0.0000000E+000
   1.7460569E-020  0.0000000E+000  0.0000000E+000
   1.8857414E-020  0.0000000E+000  0.0000000E+000
   2.0366008E-020  0.0000000E+000  0.0000000E+000
   2.1995288E-020  0.0000000E+000  0.0000000E+000
   2.3754911E-020  0.0000000E+000  0.0000000E+000
   2.5655304E-020  0.0000000E+000  0.0000000E+000
   2.7707729E-020  0.0000000E+000  0.0000000E+000
   2.9924347E-020  0.0000000E+000  0.0000000E+000
   3.2318295E-020  0.0000000E+000  0.0000000E+000
   3.4903758E-020  0.0000000E+000  0.0000000E+000
   3.7696059E-020  0.0000000E+000  0.0000000E+000
   4.0711743E-020  0.0000000E+000  0.0000000E+000
   4.3968683E-020  0.0000000E+000  0.0000000E+000
   4.7486178E-020  0.0000000E+000  0.0000000E+000
   5.1285072E-020  0.0000000E+000  0.0000000E+000
   5.5387878E-020  0.0000000E+000  0.0000000E+000
   5.9818908E-020  0.0000000E+000  0.0000000E+000
   6.4604420E-020  0.0000000E+000  0.0000000E+000
   6.9772774E-020  0.0000000E+000  0.0000000E+000
   7.5354596E-020  0.0000000E+000  0.0000000E+000
   8.1382964E-020  0.0000000E+000  0.0000000E+000
   8.7893601E-020  0.0000000E+000  0.0000000E+000
   9.4925089E-020  0.0000000E+000  0.0000000E+000
   1.0251910E-019  0.0000000E+000  0.0000000E+000
   1.1072062E-019  0.0000000E+000  0.0000000E+000
   1.1957827E-019  0.0000000E+000  0.0000000E+000
   1.2914454E-019  0.0000000E+000  0.0000000E+000
   1.3947610E-019  0.0000000E+000  0.0000000E+000
   1.5063419E-019  0.0000000E+000  0.0000000E+000
   1.6268492E-019  0.0000000E+000  0.0000000E+000
   1.7569971E-019  0.0000000E+000  0.0000000E+000
   1.8975569E-019  0.0000000E+000  0.0000000E+000
   2.0493615E-019  0.0000000E+000  0.0000000E+000
   2.2133104E-019  0.0000000E+000  0.0000000E+000
   2.3903752E-019  0.0000000E+000  0.0000000E+000
